"No.","Time","Source","Destination","Protocol","Length","Info"
"1670","21.201015","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1671","21.201961","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1672","21.219966","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1673","21.228484","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1674","21.240246","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1675","21.255070","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1676","21.280817","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1677","21.281516","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1678","21.300535","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1679","21.308577","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1680","21.320212","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1681","21.335846","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1682","21.360220","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1683","21.361716","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1684","21.380333","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1685","21.387555","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1686","21.400533","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1687","21.415806","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1688","21.440374","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1689","21.442924","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1690","21.460347","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1691","21.467030","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1692","21.480497","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1693","21.493472","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1694","21.520109","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1695","21.520372","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1696","21.540583","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1697","21.546990","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1698","21.559908","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1699","21.573005","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1700","21.573203","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1701","21.599601","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1702","21.620338","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1703","21.626094","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1704","21.640664","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1705","21.652491","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1706","21.679058","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1707","21.679343","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1708","21.705570","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1709","21.720261","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1710","21.732082","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1711","21.758571","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"1712","21.759046","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1713","21.759376","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1714","21.780947","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1715","21.785916","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1716","21.796873","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1717","21.813839","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1718","21.823897","10.0.18.164","10.0.0.101","DNS","90","Standard query 0x4297 A self.events.data.microsoft.com"
"1719","21.839059","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1720","21.839411","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1721","21.854282","10.0.0.101","10.0.18.164","DNS","208","Standard query response 0x4297 A self.events.data.microsoft.com CNAME self-events-data.trafficmanager.net CNAME onedscolprdwus12.westus.cloudapp.azure.com A 20.189.173.13"
"1722","21.855332","10.0.18.164","20.189.173.13","TCP","66","9654  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1723","21.865592","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1724","21.881025","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1725","21.891958","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1726","21.918520","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1727","21.918873","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1728","21.945324","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1729","21.959925","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1730","21.960341","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1731","21.971627","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1732","21.980400","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1733","21.998083","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1734","22.020688","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1735","22.024917","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1736","22.040777","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1737","22.052338","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1738","22.078685","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1739","22.078976","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1740","22.104000","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1741","22.115763","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1742","22.132076","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"1743","22.132247","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1744","22.160401","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1745","22.160415","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1746","22.180686","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1747","22.184514","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1748","22.200387","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1749","22.210683","20.189.173.13","10.0.18.164","TCP","66","443  >  9654 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1750","22.210787","10.0.18.164","20.189.173.13","TCP","54","9654  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1751","22.211084","10.0.18.164","20.189.173.13","TLSv1.2","281","Client Hello"
"1752","22.211908","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1753","22.220378","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1754","22.238578","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1755","22.260457","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1756","22.264940","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1757","22.279921","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1758","22.291519","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1759","22.300276","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1760","22.318039","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1761","22.340134","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1762","22.340573","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1763","22.344484","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1764","22.355975","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1765","22.371151","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1766","22.390929","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1767","22.397463","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1768","22.409867","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1769","22.423963","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1770","22.450366","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1771","22.452232","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1772","22.469634","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1773","22.478899","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1774","22.490297","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1775","22.503220","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"1776","22.504370","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1777","22.530235","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1778","22.530961","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1779","22.550165","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1780","22.558001","20.189.173.13","10.0.18.164","TCP","1514","443  >  9654 [ACK] Seq=1 Ack=228 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"1781","22.558135","10.0.18.164","20.189.173.13","TCP","54","9654  >  443 [ACK] Seq=228 Ack=1461 Win=262144 Len=0"
"1782","22.590678","20.189.173.13","10.0.18.164","TCP","1514","443  >  9654 [ACK] Seq=1461 Ack=228 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"1783","22.590748","10.0.18.164","20.189.173.13","TCP","54","9654  >  443 [ACK] Seq=228 Ack=2921 Win=262144 Len=0"
"1784","22.619935","20.189.173.13","10.0.18.164","TCP","1514","443  >  9654 [ACK] Seq=2921 Ack=228 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"1785","22.620009","10.0.18.164","20.189.173.13","TCP","54","9654  >  443 [ACK] Seq=228 Ack=4381 Win=262144 Len=0"
"1786","22.651036","20.189.173.13","10.0.18.164","TCP","1514","443  >  9654 [ACK] Seq=4381 Ack=228 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"1787","22.651101","10.0.18.164","20.189.173.13","TCP","54","9654  >  443 [ACK] Seq=228 Ack=5841 Win=262144 Len=0"
"1788","22.682119","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1789","22.700284","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1790","22.708602","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1791","22.708773","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1792","22.735180","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1793","22.760519","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1794","22.761562","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1795","22.780635","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1796","22.788238","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1797","22.800198","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1798","22.814728","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1799","22.840258","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1800","22.841393","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1801","22.860187","10.0.18.164","173.194.22.251","TCP","55","9651  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]"
"1802","22.860690","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1803","22.867561","204.79.197.200","10.0.18.164","SSL","1078","Continuation Data"
"1804","22.867591","10.0.18.164","204.79.197.200","TCP","54","[TCP ZeroWindow] 9605  >  443 [ACK] Seq=1 Ack=380176 Win=0 Len=0"
"1805","22.890015","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1806","22.912039","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1807","22.916386","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"1808","22.917333","74.125.12.169","10.0.18.164","UDP","730","443  >  65459 Len=688"
"1809","22.921704","10.0.18.164","74.125.12.169","UDP","841","65459  >  443 Len=799"
"1810","22.931839","173.194.22.251","10.0.18.164","TCP","66","443  >  9651 [ACK] Seq=1 Ack=2 Win=299 Len=0 SLE=1 SRE=2"
"1811","22.948507","74.125.12.169","10.0.18.164","UDP","70","443  >  65459 Len=28"
"1812","22.951361","74.125.12.169","10.0.18.164","UDP","166","443  >  65459 Len=124"
"1813","22.951688","10.0.18.164","74.125.12.169","UDP","78","65459  >  443 Len=36"
"1814","22.953573","74.125.12.169","10.0.18.164","UDP","1287","443  >  65459 Len=1245"
"1815","22.965410","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1816","22.965803","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1817","22.990770","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1818","23.010434","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1819","23.017282","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1820","23.030249","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1821","23.043979","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1822","23.069813","74.125.12.169","10.0.18.164","UDP","67","443  >  65459 Len=25"
"1823","23.070304","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1824","23.071208","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1825","23.089873","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1826","23.097688","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1827","23.110309","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1828","23.124183","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1829","23.150385","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1830","23.150878","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1831","23.170278","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1832","23.180254","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1833","23.183989","VMware_ef:5e:64","Broadcast","ARP","60","Who has 192.168.18.1? Tell 192.168.18.2"
"1834","23.190150","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1835","23.205685","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1836","23.230417","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1837","23.230646","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1838","23.249866","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1839","23.256487","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1840","23.270587","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1841","23.270873","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1842","23.283217","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1843","23.290492","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1844","23.309527","52.71.125.153","10.0.18.164","TCP","1514","443  >  9653 [ACK] Seq=1461 Ack=1 Win=110 Len=1460 [TCP segment of a reassembled PDU]"
"1845","23.341250","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1846","23.349994","10.0.18.164","52.71.125.153","TCP","54","9653  >  443 [ACK] Seq=1 Ack=2921 Win=513 Len=0"
"1847","23.350140","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1848","23.367603","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1849","23.390245","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1850","23.393200","204.79.197.200","10.0.18.164","TCP","60","[TCP ZeroWindowProbe] 443  >  9605 [ACK] Seq=380176 Ack=1 Win=16385 Len=1 [TCP segment of a reassembled PDU]"
"1851","23.393228","10.0.18.164","204.79.197.200","TCP","54","[TCP ZeroWindow] [TCP ACKed unseen segment] 9605  >  443 [ACK] Seq=1 Ack=380177 Win=0 Len=0"
"1852","23.394594","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1853","23.410178","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1854","23.421321","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1855","23.430958","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1856","23.447810","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1857","23.470708","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1858","23.473939","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1859","23.490178","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1860","23.500541","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1861","23.510425","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1862","23.527320","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1863","23.550154","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1864","23.554087","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1865","23.570501","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1866","23.580331","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1867","23.590420","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1868","23.607006","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1869","23.630153","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1870","23.632898","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1871","23.650250","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1872","23.659440","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1873","23.682372","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1874","23.682814","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
"1875","23.685993","74.125.12.169","10.0.18.164","UDP","1292","443  >  65459 Len=1250"
"1876","23.698475","10.0.18.164","74.125.12.169","UDP","75","65459  >  443 Len=33"
